pothole_id,road_id,road_name,ward,latitude,longitude,depth_cm,surface_area_sqm,severity_level,pavement_surface_type,primary_failure_cause,reported_by,report_date,status,repair_material_used,repair_completion_date,repair_contractor_id
PTH_2024_01164,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12644,72.83368,12.7,0.74,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-06-23,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-25,CONTR_BMC_112
PTH_2024_01165,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12583,72.8351,12.1,3.1,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-20,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-26,CONTR_BMC_109
PTH_2024_01166,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12668,72.83409,14.1,0.78,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-07-25,Inspected - Work Order Issued,Pending,,CONTR_BMC_119
PTH_2024_01167,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12793,72.83267,13.3,1.08,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-10,Resolved / Repaired,Rapid Hardening Concrete,2024-08-11,CONTR_BMC_103
PTH_2024_01168,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12608,72.83377,17.6,0.66,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-11,Inspected - Work Order Issued,Pending,,CONTR_BMC_103
PTH_2024_01169,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12652,72.83375,5.6,0.38,Moderate,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-13,Resolved / Repaired,Mastic Asphalt,2024-06-16,CONTR_BMC_104
PTH_2024_01170,RD_LOC_068,F/N Ward Sector 68 Connector Road,F/N,19.03525,72.85814,5.7,1.53,Moderate,Cement Concrete,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-09-06,Resolved / Repaired,Rapid Hardening Concrete,2024-09-11,CONTR_BMC_124
PTH_2024_01171,RD_LOC_068,F/N Ward Sector 68 Connector Road,F/N,19.03262,72.85032,2.7,3.13,Critical,Cement Concrete,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-06,In-Progress,Pending,,CONTR_BMC_103
PTH_2024_01172,RD_LOC_068,F/N Ward Sector 68 Connector Road,F/N,19.03005,72.85297,3.0,2.57,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-08-21,Resolved / Repaired,Mastic Asphalt,2024-08-23,CONTR_BMC_110
PTH_2024_01173,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.9738,72.8004,16.8,1.85,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-05,In-Progress,Pending,,CONTR_BMC_110
PTH_2024_01174,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97404,72.8009,9.8,1.94,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-12,Inspected - Work Order Issued,Pending,,CONTR_BMC_108
PTH_2024_01175,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97376,72.80068,15.6,1.18,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-02,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-07,CONTR_BMC_116
PTH_2024_01176,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97421,72.80138,7.2,1.27,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-06-04,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-06,CONTR_BMC_117
PTH_2024_01177,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97479,72.80036,8.0,2.82,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-08-11,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-17,CONTR_BMC_112
PTH_2024_01178,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97463,72.80114,11.9,1.2,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-09,CONTR_BMC_103
PTH_2024_01179,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97429,72.80116,6.7,0.77,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-06-28,Resolved / Repaired,Rapid Hardening Concrete,2024-06-29,CONTR_BMC_105
PTH_2024_01180,RD_LOC_069,D Ward Sector 69 Connector Road,D,18.97464,72.80103,13.0,3.1,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-07-05,In-Progress,Pending,,CONTR_BMC_103
PTH_2024_01181,RD_LOC_070,S Ward Sector 70 Connector Road,S,19.15804,72.9482,3.4,0.91,Moderate,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-07-09,Resolved / Repaired,Mastic Asphalt,2024-07-14,CONTR_BMC_113
PTH_2024_01182,RD_LOC_070,S Ward Sector 70 Connector Road,S,19.1583,72.9475,4.1,1.18,Moderate,Cement Concrete,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-15,In-Progress,Pending,,CONTR_BMC_115
PTH_2024_01183,RD_LOC_070,S Ward Sector 70 Connector Road,S,19.16121,72.94826,4.6,0.51,Moderate,Cement Concrete,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-26,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-01,CONTR_BMC_101
PTH_2024_01184,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05291,72.90709,10.0,1.05,High,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-09-28,Citizen Reported,Pending,,CONTR_BMC_104
PTH_2024_01185,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05132,72.90166,6.5,2.85,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-18,Inspected - Work Order Issued,Pending,,CONTR_BMC_109
PTH_2024_01186,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05362,72.90139,8.7,0.65,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-22,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-27,CONTR_BMC_103
PTH_2024_01187,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05362,72.90406,15.1,1.4,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-17,Resolved / Repaired,Rapid Hardening Concrete,2024-09-21,CONTR_BMC_108
PTH_2024_01188,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05076,72.90396,5.1,2.4,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-26,Citizen Reported,Pending,,CONTR_BMC_120
PTH_2024_01189,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05481,72.90691,4.8,3.45,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-22,Resolved / Repaired,Mastic Asphalt,2024-09-24,CONTR_BMC_123
PTH_2024_01190,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05383,72.90359,15.0,2.73,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-07,Resolved / Repaired,Mastic Asphalt,2024-09-10,CONTR_BMC_122
PTH_2024_01191,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.0534,72.90454,16.9,1.58,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-24,Resolved / Repaired,Rapid Hardening Concrete,2024-09-25,CONTR_BMC_124
PTH_2024_01192,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05364,72.90527,15.4,1.58,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-05,Inspected - Work Order Issued,Pending,,CONTR_BMC_110
PTH_2024_01193,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05149,72.90263,12.8,1.4,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-05,Inspected - Work Order Issued,Pending,,CONTR_BMC_123
PTH_2024_01194,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05161,72.90063,15.9,0.8,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-21,Resolved / Repaired,Rapid Hardening Concrete,2024-09-27,CONTR_BMC_118
PTH_2024_01195,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05267,72.90042,16.5,2.54,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-14,Resolved / Repaired,Rapid Hardening Concrete,2024-08-20,CONTR_BMC_112
PTH_2024_01196,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.0516,72.90061,11.0,1.33,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-21,Resolved / Repaired,Mastic Asphalt,2024-07-24,CONTR_BMC_125
PTH_2024_01197,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05132,72.90664,9.1,0.46,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-08,Resolved / Repaired,Rapid Hardening Concrete,2024-09-11,CONTR_BMC_118
PTH_2024_01198,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05229,72.90192,11.1,2.95,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-07-07,Resolved / Repaired,Mastic Asphalt,2024-07-12,CONTR_BMC_107
PTH_2024_01199,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.04959,72.90094,17.1,1.44,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-02,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-08,CONTR_BMC_101
PTH_2024_01200,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05314,72.90365,9.9,3.07,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-08,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-10,CONTR_BMC_104
PTH_2024_01201,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05245,72.90241,8.7,1.42,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-08-08,Resolved / Repaired,Mastic Asphalt,2024-08-13,CONTR_BMC_121
PTH_2024_01202,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05217,72.90409,10.9,1.23,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-06-06,Resolved / Repaired,Rapid Hardening Concrete,2024-06-07,CONTR_BMC_107
PTH_2024_01203,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05109,72.90638,17.7,3.41,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-08-04,Resolved / Repaired,Mastic Asphalt,2024-08-10,CONTR_BMC_104
PTH_2024_01204,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.0504,72.90144,15.9,3.41,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-07-27,Resolved / Repaired,Rapid Hardening Concrete,2024-07-28,CONTR_BMC_116
PTH_2024_01205,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05319,72.90627,14.3,0.68,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-02,Resolved / Repaired,Mastic Asphalt,2024-09-08,CONTR_BMC_125
PTH_2024_01206,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05462,72.90537,13.7,2.95,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-14,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-18,CONTR_BMC_122
PTH_2024_01207,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.04955,72.90242,14.1,2.32,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-16,CONTR_BMC_101
PTH_2024_01208,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05009,72.90677,8.7,3.38,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-05,Inspected - Work Order Issued,Pending,,CONTR_BMC_124
PTH_2024_01209,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05019,72.90626,5.6,1.77,Moderate,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-19,Inspected - Work Order Issued,Pending,,CONTR_BMC_101
PTH_2024_01210,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05251,72.90674,15.4,1.46,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-18,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-21,CONTR_BMC_111
PTH_2024_01211,RD_LOC_071,M/E Ward Sector 71 Connector Road,M/E,19.05123,72.90146,10.6,1.54,High,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-06-23,Resolved / Repaired,Rapid Hardening Concrete,2024-06-24,CONTR_BMC_103
PTH_2024_01212,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.08984,72.89935,10.8,2.79,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-07-03,Citizen Reported,Pending,,CONTR_BMC_124
PTH_2024_01213,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09344,72.89834,17.3,1.21,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-06-18,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-21,CONTR_BMC_120
PTH_2024_01214,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09239,72.89874,15.8,3.24,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-03,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-05,CONTR_BMC_108
PTH_2024_01215,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.08998,72.89768,15.6,0.8,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-21,Resolved / Repaired,Rapid Hardening Concrete,2024-06-26,CONTR_BMC_105
PTH_2024_01216,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09294,72.8981,8.1,2.18,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-22,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-26,CONTR_BMC_122
PTH_2024_01217,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09157,72.89898,14.6,3.46,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-22,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-26,CONTR_BMC_118
PTH_2024_01218,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09027,72.89861,10.6,2.4,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-07-02,Resolved / Repaired,Rapid Hardening Concrete,2024-07-08,CONTR_BMC_101
PTH_2024_01219,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09186,72.89889,14.2,1.84,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-07,Resolved / Repaired,Mastic Asphalt,2024-07-09,CONTR_BMC_112
PTH_2024_01220,RD_LOC_072,N Ward Sector 72 Connector Road,N,19.09008,72.89805,17.7,0.79,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-24,Resolved / Repaired,Rapid Hardening Concrete,2024-09-25,CONTR_BMC_121
PTH_2024_01221,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07668,72.83698,12.3,0.56,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-07-02,In-Progress,Pending,,CONTR_BMC_115
PTH_2024_01222,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07906,72.83619,15.7,2.61,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-14,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-15,CONTR_BMC_119
PTH_2024_01223,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.0774,72.83243,4.5,2.75,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-27,Inspected - Work Order Issued,Pending,,CONTR_BMC_123
PTH_2024_01224,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07509,72.83517,17.4,0.8,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-01,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-06,CONTR_BMC_125
PTH_2024_01225,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07899,72.8367,7.8,2.54,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-10,Resolved / Repaired,Mastic Asphalt,2024-08-12,CONTR_BMC_112
PTH_2024_01226,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07781,72.8381,7.1,2.51,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-19,Inspected - Work Order Issued,Pending,,CONTR_BMC_112
PTH_2024_01227,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07674,72.83469,9.7,3.38,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-28,In-Progress,Pending,,CONTR_BMC_103
PTH_2024_01228,RD_LOC_073,H/W Ward Sector 73 Connector Road,H/W,19.07531,72.83614,16.9,2.46,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-07-12,Resolved / Repaired,Mastic Asphalt,2024-07-14,CONTR_BMC_108
PTH_2024_01229,RD_LOC_074,R/N Ward Sector 74 Connector Road,R/N,19.25542,72.84916,4.2,1.76,Moderate,Cement Concrete,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-06-02,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-07,CONTR_BMC_118
PTH_2024_01230,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22495,72.8591,14.6,3.26,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-07-03,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-04,CONTR_BMC_101
PTH_2024_01231,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.2229,72.86437,10.5,2.55,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-06-24,Resolved / Repaired,Mastic Asphalt,2024-06-29,CONTR_BMC_110
PTH_2024_01232,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.23244,72.86486,14.9,1.52,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-23,Resolved / Repaired,Mastic Asphalt,2024-06-29,CONTR_BMC_109
PTH_2024_01233,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22608,72.86503,13.1,3.13,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-15,Resolved / Repaired,Rapid Hardening Concrete,2024-06-17,CONTR_BMC_105
PTH_2024_01234,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22734,72.86256,15.4,3.1,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-15,Citizen Reported,Pending,,CONTR_BMC_114
PTH_2024_01235,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22994,72.85769,8.1,3.36,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-07,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-12,CONTR_BMC_114
PTH_2024_01236,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22832,72.86314,14.4,1.03,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-16,Resolved / Repaired,Rapid Hardening Concrete,2024-09-22,CONTR_BMC_110
PTH_2024_01237,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.2253,72.85805,4.8,2.24,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-20,Inspected - Work Order Issued,Pending,,CONTR_BMC_107
PTH_2024_01238,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.223,72.86236,9.3,1.69,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-19,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-23,CONTR_BMC_111
PTH_2024_01239,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22468,72.85787,7.1,2.7,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-04,Inspected - Work Order Issued,Pending,,CONTR_BMC_114
PTH_2024_01240,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22536,72.86162,17.6,2.99,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-07-07,Inspected - Work Order Issued,Pending,,CONTR_BMC_119
PTH_2024_01241,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.2285,72.86407,9.4,2.18,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-08-20,Resolved / Repaired,Rapid Hardening Concrete,2024-08-23,CONTR_BMC_113
PTH_2024_01242,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22892,72.86136,10.2,2.57,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-27,Resolved / Repaired,Mastic Asphalt,2024-07-02,CONTR_BMC_104
PTH_2024_01243,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.2295,72.85662,13.5,2.8,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-01,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-03,CONTR_BMC_104
PTH_2024_01244,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22242,72.86065,17.6,3.41,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-28,Resolved / Repaired,Rapid Hardening Concrete,2024-08-31,CONTR_BMC_102
PTH_2024_01245,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22621,72.85745,9.2,2.85,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-28,Resolved / Repaired,Rapid Hardening Concrete,2024-07-29,CONTR_BMC_102
PTH_2024_01246,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.2267,72.85807,16.0,0.77,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-23,Citizen Reported,Pending,,CONTR_BMC_117
PTH_2024_01247,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.23062,72.86147,6.6,2.67,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-26,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-02,CONTR_BMC_108
PTH_2024_01248,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22971,72.86403,13.8,1.66,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-01,Resolved / Repaired,Rapid Hardening Concrete,2024-09-03,CONTR_BMC_110
PTH_2024_01249,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22624,72.86071,5.3,2.27,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-20,Resolved / Repaired,Rapid Hardening Concrete,2024-06-22,CONTR_BMC_123
PTH_2024_01250,RD_LOC_075,R/S Ward Sector 75 Connector Road,R/S,19.22214,72.86303,16.6,2.57,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-25,Resolved / Repaired,Mastic Asphalt,2024-07-01,CONTR_BMC_111
